Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred
4384,42,1,7,0,4,4678.68,278.87,1.36,6.3,2,0.834,2.38,1.0
4385,373,4,6,2,2,593.73,464.58,2.93,3.9,2,0.932,2.64,1.0
4386,13,5,5,2,1,7695.47,189.61,1.31,3.6,0,0.978,5.47,1.0
4387,94,4,7,2,0,4641.58,232.37,2.75,0.0,3,0.563,2.9,0.0
4388,88,7,6,3,2,11151.82,45.17,4.12,8.0,1,0.548,31.79,1.0
4389,67,5,4,3,4,847.22,304.89,2.39,8.9,2,0.902,13.21,1.0
4390,36,4,7,1,4,8980.0,144.82,4.28,9.7,3,0.933,10.6,1.0
4391,587,3,2,0,1,14151.38,80.99,3.28,7.2,2,0.792,7.69,1.0
4392,462,0,2,1,1,3028.93,272.72,4.28,5.5,1,0.683,3.36,1.0
4393,469,1,2,2,4,7338.92,266.62,3.7,2.7,1,0.826,7.24,0.0
4394,184,6,5,3,2,1825.62,38.86,1.54,10.0,0,0.653,3.45,1.0
4395,318,5,0,0,2,9572.39,349.41,1.96,5.9,1,0.619,1.16,0.0
4396,221,6,2,3,4,8482.71,312.26,2.5,6.8,4,0.744,47.68,1.0
4397,84,3,7,2,2,6406.8,95.32,1.76,6.8,3,0.608,6.27,0.0
4398,538,6,1,2,4,8059.97,235.25,2.83,8.5,0,0.742,6.71,1.0
4399,78,0,5,1,1,13500.33,360.44,2.76,0.1,4,0.978,28.13,1.0
4400,42,6,8,3,3,3346.27,265.19,4.36,2.2,3,0.92,5.77,0.0
4401,528,3,0,2,3,827.19,198.35,2.63,6.7,0,0.971,0.5,0.0
4402,703,6,0,1,0,12994.14,161.85,3.79,9.0,2,0.903,104.85,1.0
4403,412,2,6,0,0,8868.2,305.59,4.31,6.9,3,0.677,0.5,0.0
4404,183,7,7,3,0,13414.55,469.62,4.09,4.1,1,0.906,33.68,0.0
4405,276,4,5,1,2,9155.71,336.2,1.89,3.6,3,0.961,8.85,1.0
4406,537,1,5,0,4,12247.34,38.3,2.84,7.4,4,0.974,2.92,0.0
4407,330,1,6,1,0,6730.26,230.88,2.35,7.4,3,0.842,6.97,1.0
4408,501,6,5,3,0,11372.97,445.52,2.52,6.1,1,0.606,30.89,1.0
4409,580,7,3,0,2,13739.1,48.14,2.39,2.9,0,0.52,0.99,1.0
4410,612,7,4,0,2,8795.78,494.45,3.93,9.3,3,0.574,0.5,1.0
4411,374,3,4,1,4,3121.38,474.59,2.69,5.5,3,0.983,2.78,0.0
4412,142,7,5,3,0,4397.57,40.06,2.93,7.9,0,0.731,8.48,1.0
4413,611,7,5,0,1,3380.35,466.77,4.44,2.1,1,0.927,0.55,0.0
4414,246,6,8,0,3,4079.43,182.2,1.4,3.4,2,0.733,2.08,1.0
4415,181,4,5,1,2,4943.02,422.51,2.81,8.7,0,0.83,5.21,1.0
4416,67,7,1,2,2,8549.44,209.77,3.75,0.5,2,0.512,41.19,1.0
4417,477,0,8,2,0,9025.88,220.99,1.7,5.1,2,0.625,53.2,1.0
4418,620,3,8,1,1,6684.25,317.49,3.22,4.8,1,0.718,8.68,0.0
4419,497,1,4,0,1,9423.6,387.46,1.99,7.5,4,0.815,1.41,1.0
4420,222,1,4,2,2,1682.84,17.86,4.06,2.8,4,0.586,3.0,0.0
4421,621,2,6,1,3,1772.93,296.98,2.28,2.2,2,0.882,11.39,1.0
4422,696,0,6,0,3,2991.53,94.18,2.29,9.3,0,0.682,0.5,0.0
4423,23,2,5,0,4,8012.12,173.63,3.17,5.7,3,0.909,0.5,0.0
4424,262,2,5,0,0,3602.92,174.64,1.81,1.0,2,0.549,1.23,1.0
4425,281,2,0,0,2,4607.62,235.06,2.14,1.9,3,0.84,0.63,1.0
4426,290,2,0,0,3,6304.54,167.73,2.57,10.0,3,0.647,0.7,1.0
4427,144,4,8,0,2,12272.06,54.57,2.37,2.0,4,0.898,1.5,1.0
4428,339,2,3,3,4,701.0,73.67,2.93,6.1,2,0.701,9.19,1.0
4429,145,0,1,0,3,9915.99,17.69,3.18,4.2,3,0.833,1.69,1.0
4430,136,7,0,0,0,12080.51,477.27,3.36,7.6,4,0.51,2.86,1.0
4431,391,2,7,1,4,14024.92,58.72,2.22,6.0,3,0.506,15.93,1.0
4432,472,2,8,2,2,792.0,473.19,1.62,0.1,2,0.885,3.87,1.0
4433,288,6,4,3,0,2729.86,366.95,3.71,8.8,0,0.823,5.16,0.0
4434,59,7,5,0,2,13349.48,319.11,4.01,4.4,0,0.646,0.5,0.0
4435,369,1,4,0,3,7148.52,322.99,2.05,9.3,1,0.747,0.5,0.0
4436,560,0,4,3,4,8686.56,413.54,2.54,5.0,4,0.521,45.35,1.0
4437,609,5,1,0,3,10113.89,54.35,2.85,6.9,1,0.596,1.79,0.0
4438,490,7,5,3,2,10346.47,252.87,2.96,0.7,3,0.712,17.64,0.0
4439,400,6,2,0,3,14010.24,348.85,3.38,7.5,4,0.917,2.73,1.0
4440,240,3,7,0,1,14955.77,293.82,1.34,3.4,0,0.74,1.26,0.0
4441,448,4,2,1,4,10942.28,416.56,3.58,3.5,1,0.793,13.06,1.0
4442,123,2,6,2,2,4664.71,37.06,1.4,1.2,4,0.937,8.96,1.0
4443,360,1,0,2,4,13256.41,345.66,2.75,1.5,4,0.654,25.43,1.0
4444,373,1,4,2,3,1213.7,267.48,3.93,1.9,4,0.85,2.16,0.0
4445,584,0,6,3,1,3850.67,190.2,2.69,3.3,1,0.931,9.33,1.0
4446,548,7,3,2,4,4214.78,310.8,4.45,3.7,3,0.678,3.87,1.0
4447,267,2,3,2,1,3699.44,445.61,4.13,7.2,4,0.99,9.55,0.0
4448,571,7,2,1,0,2502.82,248.59,3.75,0.8,0,0.992,1.35,0.0
4449,685,2,0,3,4,12957.12,412.54,2.56,5.9,0,0.612,23.86,1.0
4450,648,7,6,2,0,7750.84,201.68,1.81,4.8,3,0.533,7.19,0.0
4451,108,2,4,2,0,10285.95,52.09,4.31,9.8,0,0.635,8.37,0.0
4452,101,1,3,0,3,3966.46,31.69,2.96,8.5,4,0.699,1.15,1.0
4453,251,4,2,2,3,11491.59,26.62,4.01,4.5,0,0.721,8.14,0.0
4454,349,1,4,1,3,11520.08,190.69,2.33,7.8,0,0.809,10.33,0.0
4455,485,0,2,1,3,5032.67,169.28,2.31,1.9,3,0.95,4.66,0.0
4456,194,6,3,0,0,6454.9,359.25,4.45,5.6,2,0.665,3.72,1.0
4457,40,2,0,3,1,3540.51,371.67,2.92,0.7,3,0.925,6.2,1.0
4458,21,0,7,0,2,14660.13,26.38,1.66,3.5,3,0.547,1.02,0.0
4459,389,1,3,1,0,9861.24,111.34,1.92,2.3,0,0.521,7.46,0.0
4460,135,6,1,1,1,14050.89,137.86,2.79,7.2,2,0.752,107.35,1.0
4461,250,0,8,0,4,4899.09,274.26,1.34,4.9,4,0.53,0.5,1.0
4462,699,3,1,3,0,11837.42,73.11,2.73,7.5,4,0.696,68.28,1.0
4463,310,5,4,0,4,10529.01,471.95,3.77,0.9,2,0.621,4.15,1.0
4464,413,7,6,0,3,14501.77,402.3,2.37,7.4,1,0.853,1.53,1.0
4465,314,5,7,1,4,6206.55,91.15,4.44,8.3,2,0.651,48.15,1.0
4466,444,1,8,2,2,2395.4,203.88,1.8,9.0,2,0.522,16.26,1.0
4467,297,6,0,0,2,10239.78,178.46,3.15,5.7,0,0.778,0.66,1.0
4468,42,3,7,0,1,11074.99,395.71,1.5,7.5,3,0.917,0.5,1.0
4469,418,1,4,3,2,8838.38,255.6,3.62,7.5,4,0.705,50.93,1.0
4470,504,5,4,0,3,3498.86,64.8,4.48,1.6,2,0.809,1.09,1.0
4471,638,1,3,1,0,7814.61,369.76,3.9,1.6,1,0.95,8.08,0.0
4472,13,6,4,0,0,5026.75,199.05,3.03,0.7,0,0.895,0.5,0.0
4473,449,1,3,3,2,6698.26,132.2,2.8,3.2,1,0.597,17.27,1.0
4474,1,4,2,0,2,9855.67,188.37,3.96,4.7,1,0.867,0.5,0.0
4475,571,4,1,1,0,11305.61,249.38,4.29,10.0,0,0.751,11.99,1.0
4476,219,4,8,2,2,3867.26,172.21,4.46,4.3,1,0.873,3.82,0.0
4477,413,5,4,3,3,6377.22,121.71,2.51,7.3,0,0.747,11.9,1.0
4478,262,6,3,3,1,4402.84,199.85,4.47,6.9,3,0.564,10.18,1.0
4479,728,6,4,3,0,3380.16,10.57,1.71,2.0,0,0.785,5.45,1.0
4480,30,0,8,2,4,11859.11,386.48,2.04,0.6,4,0.746,21.46,0.0
4481,313,7,3,0,0,13684.16,86.3,1.49,5.5,1,0.759,0.68,1.0
4482,342,5,8,0,4,5868.37,22.91,2.1,7.0,2,0.939,3.61,1.0
4483,706,2,4,0,0,11393.54,327.2,3.73,10.0,1,0.947,1.61,1.0
4484,90,0,6,1,1,13506.43,387.19,4.01,3.6,0,0.727,10.92,0.0
4485,477,4,5,1,0,3150.79,247.26,3.28,3.8,4,0.758,7.59,1.0
4486,409,3,1,3,4,14366.23,103.48,2.9,6.9,0,0.76,26.42,1.0
4487,60,1,0,2,1,5961.81,368.88,3.54,6.0,3,0.975,5.53,1.0
4488,547,6,2,2,2,5418.99,350.16,2.49,0.5,4,0.825,10.19,0.0
4489,378,5,1,1,1,1405.25,123.89,3.98,0.8,1,0.639,1.68,0.0
4490,107,1,0,2,2,7549.52,451.8,3.43,0.2,0,0.766,4.79,0.0
4491,554,6,6,3,1,2080.7,53.08,3.5,3.7,4,0.814,9.9,1.0
4492,342,2,1,2,0,4103.83,491.36,2.97,7.5,0,0.82,4.14,1.0
4493,307,4,1,2,1,5095.67,430.26,4.12,1.7,1,0.793,4.77,1.0
4494,562,6,3,1,3,12227.98,344.26,2.03,6.1,4,0.589,33.13,1.0
4495,87,2,4,1,3,13194.59,469.44,2.46,2.9,2,0.517,83.23,1.0
4496,444,0,7,2,1,4885.76,361.43,3.77,8.0,3,0.669,4.78,1.0
4497,724,0,8,0,1,12929.85,221.64,4.13,7.8,2,0.531,7.86,1.0
4498,490,4,8,1,2,11587.44,36.68,2.34,5.2,4,0.907,31.26,1.0
4499,683,4,8,3,4,2627.08,195.44,2.42,2.8,3,0.672,5.26,1.0
4500,188,3,8,2,4,10509.68,371.06,4.13,8.1,3,0.957,10.68,0.0
4501,29,6,3,1,1,14202.85,193.84,2.73,1.9,1,0.577,15.95,0.0
4502,636,3,8,0,0,10396.84,165.82,2.9,2.9,1,0.528,0.6,0.0
4503,457,6,3,2,1,5308.44,298.08,2.3,1.8,2,0.741,28.09,1.0
4504,375,6,1,0,3,7758.4,436.23,2.11,6.7,4,0.595,2.1,1.0
4505,659,6,0,2,0,9863.01,24.74,3.36,6.9,0,0.969,7.35,0.0
4506,413,2,6,0,0,7903.27,193.35,1.6,6.5,2,0.505,4.73,1.0
4507,694,4,7,1,2,2239.32,79.96,4.1,4.2,1,0.706,3.14,0.0
4508,707,6,8,3,2,5024.93,347.98,3.77,1.0,1,0.963,10.44,0.0
4509,38,2,5,0,1,12134.74,53.76,1.83,9.1,1,0.692,1.65,1.0
4510,62,5,4,0,4,12990.56,332.74,3.49,5.1,1,0.547,0.75,0.0
4511,458,2,4,1,0,2490.85,143.8,3.19,4.1,1,0.651,1.91,1.0
4512,195,0,5,3,4,14309.61,100.26,1.81,5.9,0,0.749,25.65,0.0
4513,607,7,2,1,3,5267.93,468.24,2.1,1.9,0,0.593,4.14,0.0
4514,179,3,7,2,2,10103.55,10.24,2.55,1.3,1,0.733,9.56,0.0
4515,93,7,3,2,2,11401.46,219.45,3.51,4.1,4,0.918,25.92,1.0
4516,32,4,0,1,0,12273.22,11.79,3.31,2.3,3,0.936,11.58,1.0
4517,405,0,8,1,1,14213.37,242.31,2.96,2.4,4,0.525,33.3,0.0
4518,82,0,3,0,3,5037.33,251.02,3.74,8.9,4,0.58,1.35,1.0
4519,32,2,8,0,4,12948.34,161.51,3.7,5.3,2,0.638,6.61,1.0
4520,352,2,7,2,3,2409.46,66.95,3.24,4.8,1,0.797,3.14,1.0
4521,439,5,3,0,4,10723.09,188.82,3.8,6.9,3,0.68,1.08,0.0
4522,479,4,6,0,2,11258.68,336.46,2.3,9.5,0,0.922,1.02,0.0
4523,418,6,3,2,0,10326.99,391.42,4.11,1.1,1,0.858,9.43,0.0
4524,62,0,1,3,3,4158.56,265.84,3.23,8.3,3,0.55,9.04,0.0
4525,276,7,4,0,3,13159.13,295.33,3.91,5.8,0,0.812,0.63,0.0
4526,255,1,7,3,1,2948.45,101.11,3.0,1.5,3,0.557,5.41,0.0
4527,613,2,8,0,3,1277.7,144.38,1.92,3.0,3,0.628,0.5,0.0
4528,358,5,1,3,2,10903.24,81.79,2.99,4.8,3,0.589,22.7,0.0
4529,143,3,6,3,0,7394.4,125.4,2.42,6.9,4,0.587,41.34,1.0
4530,497,1,7,3,4,6059.26,260.2,2.77,5.3,1,0.782,15.51,0.0
4531,455,1,7,2,4,2940.04,281.78,3.96,6.8,1,0.588,3.62,1.0
4532,77,5,4,3,2,12628.41,472.53,3.44,4.5,4,0.995,64.1,0.0
4533,448,3,1,0,3,8459.19,98.59,3.46,8.6,1,0.711,0.5,1.0
4534,228,5,3,1,1,3243.34,321.2,1.92,8.7,4,0.549,9.61,1.0
4535,19,7,3,2,4,10945.57,408.81,4.45,4.7,4,0.56,24.91,1.0
4536,439,2,8,3,3,7911.15,280.56,3.98,9.7,0,0.792,15.6,0.0
4537,594,3,1,3,2,9262.54,128.25,3.8,0.8,0,0.99,13.41,0.0
4538,52,6,5,2,2,7183.03,132.01,2.29,0.0,4,0.786,13.25,1.0
4539,542,1,4,2,2,12528.66,153.42,1.65,6.0,4,0.722,28.85,1.0
4540,498,4,7,1,1,10786.14,372.56,2.98,6.3,2,0.718,78.46,1.0
4541,489,1,0,3,4,2028.32,24.71,1.68,4.8,0,0.75,2.9,1.0
4542,148,3,0,0,2,12663.38,110.43,3.03,1.2,2,0.849,6.18,1.0
4543,682,0,8,0,2,10229.69,353.41,3.34,1.7,4,0.684,1.3,1.0
4544,476,7,5,1,2,10606.85,391.54,2.49,8.5,1,0.932,15.57,0.0
4545,699,2,1,3,2,5763.25,228.2,2.85,8.7,3,0.515,12.85,1.0
4546,278,5,0,1,1,13249.55,349.34,4.09,6.7,0,0.72,12.74,0.0
4547,100,4,1,1,1,11017.89,194.59,1.56,6.6,2,0.755,82.12,1.0
4548,482,4,0,0,3,2132.56,80.8,3.81,6.0,0,0.804,0.57,0.0
4549,311,7,6,1,0,6412.78,199.68,1.76,2.0,4,0.638,13.91,1.0
4550,480,5,8,3,2,13352.52,290.4,1.32,4.3,1,0.714,34.08,0.0
4551,639,1,8,2,3,1184.35,474.08,1.81,7.0,0,0.742,0.5,1.0
4552,403,0,7,3,0,14440.54,35.31,3.72,5.4,4,0.843,76.36,0.0
4553,589,3,5,0,3,10347.86,254.19,2.54,0.2,4,0.887,1.73,0.0
4554,437,5,3,0,1,9654.95,165.13,4.08,9.5,3,0.869,1.05,0.0
4555,377,7,1,0,3,4423.11,254.65,2.93,8.4,1,0.671,0.76,0.0
4556,631,0,4,2,3,4107.48,12.96,1.27,2.6,0,1.0,2.76,0.0
4557,84,2,3,2,3,14159.84,157.2,3.57,6.2,1,0.924,15.56,1.0
4558,259,0,8,1,3,4824.95,410.11,1.56,9.2,2,0.63,39.45,1.0
4559,452,1,3,0,0,11744.83,277.42,3.8,1.0,2,0.598,5.18,1.0
4560,656,2,4,0,4,6200.27,225.84,1.75,5.0,4,0.657,0.76,0.0
4561,299,0,4,2,4,2519.18,143.48,2.34,4.6,2,0.726,13.95,1.0
4562,50,0,1,0,4,655.37,149.72,3.71,4.1,4,0.925,0.89,1.0
4563,212,6,8,0,1,8391.73,192.17,4.35,8.4,1,0.889,1.55,1.0
4564,567,3,8,3,1,14648.79,417.95,2.43,3.8,1,0.926,36.68,1.0
4565,215,3,0,1,3,5852.47,483.64,3.94,0.6,0,0.636,3.86,0.0
4566,349,4,1,1,2,5679.29,219.89,1.83,0.7,0,0.797,2.82,0.0
4567,657,0,4,0,2,5489.33,197.28,3.86,0.4,0,0.642,0.67,0.0
4568,301,6,8,0,4,8047.89,423.43,3.37,4.1,0,0.555,0.69,0.0
4569,447,5,3,3,3,6889.64,214.03,1.84,7.2,1,0.842,19.32,1.0
4570,122,2,5,2,2,13258.76,276.46,2.2,2.0,2,0.571,70.13,1.0
4571,428,7,7,0,2,7830.05,116.24,1.63,6.5,1,0.834,1.23,1.0
4572,183,3,2,2,0,7862.49,372.01,2.46,6.9,1,0.824,9.52,1.0
4573,311,1,5,1,4,2506.39,266.46,1.87,2.6,4,0.905,5.91,1.0
4574,113,5,1,1,1,14749.72,404.71,3.33,6.0,1,0.57,20.0,1.0
4575,312,5,5,2,1,4124.61,390.59,4.48,6.8,4,0.892,10.23,0.0
4576,63,1,2,0,2,1563.78,108.29,1.24,4.7,4,1.0,0.5,1.0
4577,544,1,2,0,2,10115.62,358.1,2.99,3.4,4,0.926,2.06,1.0
4578,118,3,6,3,4,9132.81,400.23,3.09,6.2,1,0.876,24.46,1.0
4579,372,5,2,0,1,6519.61,173.71,4.22,9.8,4,0.831,2.19,1.0
4580,351,4,2,0,0,6621.79,87.13,2.87,4.3,1,0.711,0.89,0.0
4581,684,4,0,1,3,11883.43,2.31,2.99,3.9,3,0.865,11.5,0.0
4582,51,4,6,1,0,3337.83,226.0,2.76,4.6,2,0.862,22.89,1.0
4583,558,7,0,1,0,12393.67,176.86,2.09,0.8,2,0.816,71.05,1.0
4584,206,2,5,2,2,9906.83,277.9,1.38,5.5,1,0.898,12.04,1.0
4585,566,6,1,3,1,6575.06,94.83,2.55,3.3,3,0.724,13.57,0.0
4586,139,5,2,1,0,7141.41,429.97,1.37,1.2,3,0.561,6.66,0.0
4587,399,0,3,2,0,4221.38,129.62,3.02,4.7,1,0.78,5.43,1.0
4588,682,0,6,1,1,11405.66,113.99,2.21,0.0,2,0.633,63.55,1.0
4589,678,5,1,3,4,7936.68,240.88,2.96,4.0,3,0.692,16.27,1.0
4590,720,7,0,1,3,5152.39,249.93,1.64,1.1,4,0.509,11.91,1.0
4591,156,6,2,2,3,9142.73,108.33,4.28,0.2,2,0.691,44.06,1.0
4592,568,2,0,3,3,14938.15,136.66,4.15,8.2,4,0.904,87.94,1.0
4593,283,1,7,0,0,6811.3,85.68,1.83,9.2,4,0.771,2.02,1.0
4594,597,5,3,3,1,13850.03,359.51,2.33,2.1,0,0.505,21.56,0.0
4595,224,7,6,1,2,5502.74,385.27,3.22,5.4,3,0.735,5.44,1.0
4596,448,6,2,2,0,1293.62,231.7,1.52,2.8,2,0.646,5.92,1.0
4597,383,2,5,1,2,3461.51,357.33,2.37,4.9,0,0.739,2.91,1.0
4598,627,0,1,3,0,6571.08,368.23,2.03,4.4,2,0.702,87.9,1.0
4599,62,5,1,1,2,3684.71,70.0,4.22,2.7,2,0.966,22.73,1.0
4600,508,0,6,0,0,503.29,483.12,4.01,7.0,4,0.521,0.5,1.0
4601,140,4,8,2,3,13767.52,410.69,3.11,1.3,1,0.842,12.79,0.0
4602,266,7,2,2,2,12736.25,103.04,2.92,0.5,2,0.926,62.67,1.0
4603,225,6,6,1,1,11263.24,93.9,4.27,7.7,4,0.98,32.99,1.0
4604,290,4,2,0,1,2933.31,63.7,4.28,6.7,1,0.589,0.56,1.0
4605,99,0,6,2,4,2245.27,70.05,4.4,5.0,0,0.766,1.99,1.0
4606,504,1,6,2,2,1480.27,374.33,1.61,4.7,1,0.522,1.96,1.0
4607,697,3,4,0,3,10998.42,235.36,1.73,5.0,1,0.75,0.5,0.0
4608,552,5,0,0,2,13967.72,391.68,3.43,4.4,2,0.563,7.1,1.0
4609,231,0,7,1,3,6742.77,373.38,2.99,3.9,2,0.919,43.92,1.0
4610,72,6,0,2,2,2227.54,302.7,1.26,5.0,3,0.557,2.24,1.0
4611,296,1,7,0,3,7929.7,343.5,1.4,5.3,1,0.757,0.5,1.0
4612,167,0,8,1,1,5558.06,10.16,4.13,6.9,0,0.761,5.1,1.0
4613,583,3,7,0,4,5934.96,156.58,4.07,7.1,3,0.986,0.78,0.0
4614,119,1,8,2,4,9509.29,319.27,2.38,3.8,2,0.827,53.27,1.0
4615,426,2,3,2,0,10921.41,5.66,4.14,4.1,3,0.644,9.89,0.0
4616,267,7,6,2,2,2103.75,17.46,3.16,3.7,1,0.62,2.48,1.0
4617,69,6,4,1,4,1016.06,426.09,3.86,5.4,2,0.564,7.35,1.0
4618,399,6,2,0,0,14917.79,342.33,2.61,4.5,1,0.878,1.78,1.0
4619,144,6,1,0,0,3874.56,133.42,1.57,8.9,0,0.845,0.5,1.0
4620,26,6,5,1,4,1280.54,344.29,2.63,7.0,2,0.805,9.67,1.0
4621,575,1,2,0,3,3253.19,396.44,2.71,9.0,1,0.52,0.5,1.0
4622,59,4,2,3,3,1064.89,154.09,3.02,7.1,1,0.881,3.0,1.0
4623,316,7,0,2,2,6181.26,18.98,1.55,9.7,1,0.821,7.86,1.0
4624,257,1,0,3,2,12134.83,466.46,4.47,6.4,1,0.982,32.7,0.0
4625,674,3,4,2,2,5448.04,173.24,2.01,9.6,2,0.794,38.27,1.0
4626,246,6,2,1,0,6940.66,54.13,1.86,1.6,4,0.652,15.41,0.0
4627,585,5,0,3,1,10296.01,246.44,2.94,0.5,1,0.691,21.64,0.0
4628,176,0,7,0,0,7878.96,384.47,2.97,5.8,0,0.588,0.96,0.0
4629,216,1,4,0,4,12990.96,111.6,2.65,9.8,3,0.861,0.63,1.0
4630,529,3,6,1,1,643.71,122.11,2.9,2.1,2,0.6,4.54,1.0
4631,398,5,4,0,3,11781.67,495.84,3.21,5.2,1,0.579,1.62,1.0
4632,523,6,8,0,4,7180.64,99.5,3.59,6.5,3,0.539,1.2,0.0
4633,497,2,7,1,0,14838.19,288.18,1.28,3.2,1,0.956,17.6,0.0
4634,523,6,1,3,1,7506.87,462.71,3.08,7.1,3,0.617,17.37,1.0
4635,600,5,5,3,3,14809.99,74.3,4.12,9.8,1,0.672,45.37,1.0
4636,385,0,7,1,0,11441.26,485.46,1.26,9.0,1,0.64,17.13,0.0
4637,26,7,3,2,0,4104.77,473.79,2.54,2.9,2,0.707,22.31,1.0
4638,150,0,4,0,1,8306.73,442.4,4.26,3.3,3,0.857,0.5,0.0
4639,632,1,0,3,3,14885.97,108.06,2.37,3.7,1,0.935,36.59,1.0
4640,289,6,3,0,0,12934.19,317.39,2.71,3.9,0,0.591,0.56,0.0
4641,374,6,4,1,0,1911.82,380.68,4.44,1.0,0,0.843,0.9,0.0
4642,6,4,7,1,0,10742.39,493.03,1.86,7.6,0,0.676,10.73,0.0
4643,79,6,4,2,4,5510.9,91.03,1.42,3.7,1,0.99,5.73,1.0
4644,628,5,8,0,2,601.24,383.25,4.04,8.8,3,0.649,0.5,1.0
4645,279,5,8,2,2,6350.47,170.06,4.07,9.3,4,0.504,16.68,1.0
4646,10,7,5,0,3,3903.94,88.64,2.76,0.2,0,0.758,0.5,0.0
4647,443,1,3,2,3,12373.6,211.27,2.9,9.9,3,0.575,13.25,0.0
4648,26,2,7,0,4,5391.29,397.12,3.96,7.1,2,0.522,2.89,1.0
4649,419,6,4,2,4,12499.09,232.96,3.64,5.2,2,0.849,75.72,1.0
4650,338,7,6,0,3,508.67,269.22,2.07,3.9,1,0.866,0.5,0.0
4651,315,5,7,1,4,4963.38,497.58,1.26,5.2,3,0.73,5.22,0.0
4652,460,4,7,0,1,3996.9,200.16,2.78,3.2,3,0.838,0.5,0.0
4653,101,5,3,3,0,3886.73,308.08,4.03,6.2,0,0.769,7.02,1.0
4654,68,6,1,2,2,1488.71,183.26,4.16,0.9,1,0.815,1.6,1.0
4655,216,3,7,2,3,3213.3,197.0,4.36,6.2,2,0.798,20.8,1.0
4656,189,7,0,3,3,8555.47,348.12,4.1,2.8,3,0.833,15.54,1.0
4657,385,6,2,1,1,4724.74,469.01,3.11,0.2,4,0.6,10.26,0.0
4658,601,6,0,1,0,6552.22,271.64,2.67,5.5,3,0.634,7.53,0.0
4659,687,3,8,3,0,5964.57,384.43,3.76,5.8,3,0.72,12.07,1.0
4660,91,2,3,1,0,13200.62,45.51,3.64,4.3,3,0.723,13.26,1.0
4661,256,5,2,3,2,13626.84,106.37,2.98,0.7,3,0.887,23.0,0.0
4662,180,0,5,0,1,7647.88,251.56,1.49,8.9,3,0.684,0.91,1.0
4663,130,7,2,0,0,5287.26,10.99,4.26,6.1,0,0.581,0.5,1.0
4664,62,4,5,3,2,2048.61,127.17,2.7,1.2,3,0.626,3.55,0.0
4665,47,3,5,0,0,14324.34,259.18,2.4,5.1,3,0.607,0.92,1.0
4666,550,7,0,3,4,1373.29,8.47,3.28,5.0,2,0.866,19.41,1.0
4667,616,3,1,3,3,4815.93,133.01,3.42,0.6,2,0.735,55.24,1.0
4668,712,1,8,1,3,4821.96,257.5,1.9,6.1,3,0.854,5.35,0.0
4669,621,5,1,0,0,5145.82,287.0,3.96,8.1,4,0.708,1.21,1.0
4670,94,1,8,0,1,2882.16,462.95,2.16,7.5,4,0.945,0.91,1.0
4671,529,2,1,3,1,11855.84,323.03,1.82,2.0,1,0.992,27.08,0.0
4672,483,2,5,3,0,2276.22,207.95,2.54,8.6,0,0.835,5.37,1.0
4673,221,4,2,0,4,9706.15,465.25,3.61,3.4,1,0.932,0.5,0.0
4674,99,6,8,0,2,2295.77,392.66,4.39,9.5,0,0.754,0.5,1.0
4675,585,7,3,3,4,1522.77,100.8,3.87,0.7,1,0.967,2.38,0.0
4676,377,4,1,0,4,13686.73,66.29,4.3,4.9,2,0.916,6.05,1.0
4677,276,7,0,3,2,3256.87,338.23,1.66,6.0,4,0.996,17.96,1.0
4678,252,4,7,1,4,12408.13,280.38,1.43,2.5,3,0.812,11.9,0.0
4679,497,5,0,1,0,8397.15,395.05,3.04,7.7,0,0.89,8.68,0.0
4680,12,3,2,3,3,1628.92,369.66,2.16,6.3,1,0.771,3.93,0.0
4681,318,4,1,1,1,14354.0,312.98,3.93,0.2,2,0.63,80.84,1.0
4682,313,5,8,0,3,4080.94,493.2,3.42,6.1,4,0.677,0.86,1.0
4683,218,4,0,2,1,12964.86,267.26,4.4,4.9,3,0.947,11.62,0.0
4684,330,2,8,2,0,2947.75,57.44,2.04,2.0,3,0.528,2.62,1.0
4685,15,3,1,2,1,12882.17,414.31,2.8,10.0,4,0.796,34.08,1.0
4686,688,5,7,2,4,691.82,126.67,2.85,9.0,1,0.686,2.19,0.0
4687,602,0,1,1,0,7920.82,388.87,1.99,2.9,2,0.693,51.11,1.0
4688,258,6,3,3,0,11656.92,478.6,3.15,5.4,1,0.942,30.59,0.0
4689,240,3,7,3,3,14054.54,348.7,2.66,3.2,4,0.927,67.28,1.0
4690,367,3,7,3,2,13683.43,298.42,2.67,7.8,3,0.799,31.6,0.0
4691,479,0,4,1,2,12384.56,230.73,2.4,9.3,2,0.636,100.9,1.0
4692,417,5,7,1,2,13378.77,182.84,1.26,3.6,4,0.738,33.41,1.0
4693,150,0,1,3,2,3388.69,177.15,2.92,8.1,0,0.704,6.02,1.0
4694,376,1,0,2,1,4620.67,318.55,2.31,5.0,3,0.677,4.27,1.0
4695,405,6,2,1,4,4690.04,375.89,1.2,4.0,2,0.551,30.46,1.0
4696,345,3,4,1,3,5967.28,339.58,2.22,9.4,4,0.772,18.48,1.0
4697,639,0,1,0,1,6203.15,100.01,2.12,5.1,3,0.651,0.5,0.0
4698,724,5,8,3,4,8396.05,247.5,2.5,4.7,1,0.83,22.55,0.0
